"sk_grupo","sk_autor","sk_data_autorado","autorado_em","sk_data_commitado","commitado_em","e_merge","linhas_adicionadas","linhas_removidas","linhas_total","grupo","commit_id","titulo","mensagem"
"2","45","20260624","2026-06-24T19:59:41.000-03:00","20260624","2026-06-24T19:59:41.000-03:00","0","84","14","98","G02","11a11278","feat(#447): persiste area potencial do vinculo","feat(#447): persiste area potencial do vinculo
"
"2","85","20260514","2026-05-14T17:14:55.000+00:00","20260514","2026-05-14T17:14:55.000+00:00","1","13","3","16","G02","11ad8644","Merge branch 'docs/diagrama-entidade-relacionamento' into 'main'","Merge branch 'docs/diagrama-entidade-relacionamento' into 'main'

docs(#135): adiciona diagrama entidade relacionamento

See merge request graduacao/2026-1b/t28/g02!42"
"2","41","20260612","2026-06-12T22:58:00.000-03:00","20260612","2026-06-12T22:58:00.000-03:00","0","5","5","10","G02","11d637eb","docs(wad): atualização da descrição do diagrama 07(#373)","docs(wad): atualização da descrição do diagrama 07(#373)
"
"2","41","20260609","2026-06-09T18:36:54.000+00:00","20260609","2026-06-09T18:36:54.000+00:00","1","4","0","4","G02","11f3de41","Merge branch 'docs/adiciona-introducao-secao-5-1' into 'main'","Merge branch 'docs/adiciona-introducao-secao-5-1' into 'main'

docs: adiciona introducao a secao 5.1 #331

Closes #331

See merge request graduacao/2026-1b/t28/g02!132"
"2","44","20260609","2026-06-09T07:57:55.000-03:00","20260609","2026-06-09T07:57:55.000-03:00","0","176","210","386","G02","1252ec8e","fix: correcoes e polimento da sprint 3 (artefatos 8 e 9)","fix: correcoes e polimento da sprint 3 (artefatos 8 e 9)
"
"2","45","20260623","2026-06-23T15:02:04.000-03:00","20260623","2026-06-23T15:02:04.000-03:00","0","8","2","10","G02","125b85e0","feat: persiste e retorna campos extras no ParceiroRepository (#433)","feat: persiste e retorna campos extras no ParceiroRepository (#433)
"
"2","44","20260604","2026-06-04T13:39:55.000-03:00","20260604","2026-06-04T13:39:55.000-03:00","0","289","256","545","G02","1265a116","style(docs): adequa formato das imagens aos criterios e adiciona acessibilidade alt","style(docs): adequa formato das imagens aos criterios e adiciona acessibilidade alt
"
"2","44","20260622","2026-06-22T15:51:46.000-03:00","20260622","2026-06-22T15:51:46.000-03:00","1","1906","1652","3558","G02","126f6b15","Merge branch 'main' into docs/atualiza-api-e-wad (Resolve conflito e atualiza conclusoes)","Merge branch 'main' into docs/atualiza-api-e-wad (Resolve conflito e atualiza conclusoes)
"
"2","85","20260511","2026-05-11T12:01:21.000-03:00","20260511","2026-05-11T12:01:21.000-03:00","0","1","0","1","G02","1276382a","refactor(#137): organiza estrutura de pastas do G01-A26","refactor(#137): organiza estrutura de pastas do G01-A26
"
"2","44","20260611","2026-06-11T01:06:17.000-03:00","20260611","2026-06-11T01:12:14.000-03:00","0","879","0","879","G02","128e63a7","feat(#316 #317): implementando telas de perfil e gestao","feat(#316 #317): implementando telas de perfil e gestao
"
"2","41","20260514","2026-05-14T00:20:28.000-03:00","20260514","2026-05-14T00:20:28.000-03:00","0","31","6","37","G02","12d561cb","docs(#164): adiciona diagrama 05 e 06 na secao 3.2.4","docs(#164): adiciona diagrama 05 e 06 na secao 3.2.4
"
"2","48","20260515","2026-05-15T20:21:07.000+00:00","20260515","2026-05-15T20:21:07.000+00:00","1","1020","866","1886","G02","132c272b","docs(#101): resolve merge conflict","docs(#101): resolve merge conflict"
"2","41","20260529","2026-05-29T23:05:39.000-03:00","20260529","2026-05-29T23:05:39.000-03:00","0","0","3","3","G02","1337bc08","docs(wad): excluindo pasta .vscode da raiz do G01-A26(#274)","docs(wad): excluindo pasta .vscode da raiz do G01-A26(#274)
"
"2","41","20260429","2026-04-29T15:40:20.000-03:00","20260429","2026-04-29T15:40:20.000-03:00","0","24","11","35","G02","1374fbb6","docs(#55): coloca fontes na secao 2.1.1","docs(#55): coloca fontes na secao 2.1.1
"
"2","41","20260612","2026-06-12T21:13:45.000-03:00","20260612","2026-06-12T21:13:45.000-03:00","0","110","114","224","G02","138f3571","fix(test): atualiza vulnerabilidade dos tests(#370)","fix(test): atualiza vulnerabilidade dos tests(#370)
"
"2","48","20260512","2026-05-12T15:43:51.000-03:00","20260512","2026-05-12T15:43:51.000-03:00","0","22","0","22","G02","14d682e1","docs(#147): adiciona explicacao das relacoes entre as tabelas do modelo relacional","docs(#147): adiciona explicacao das relacoes entre as tabelas do modelo relacional
"
"2","44","20260604","2026-06-04T13:46:23.000-03:00","20260604","2026-06-04T13:46:23.000-03:00","0","2","2","4","G02","1589cd8e","docs: corrige caminho da imagem e dimensionamento dos icones de licenca","docs: corrige caminho da imagem e dimensionamento dos icones de licenca
"
"2","44","20260526","2026-05-26T18:12:05.000+00:00","20260526","2026-05-26T18:12:05.000+00:00","1","399","4","403","G02","16de0248","Merge branch 'feat/Diagrama-uml-07-filtragem' into 'main'","Merge branch 'feat/Diagrama-uml-07-filtragem' into 'main'

code(#245):diagrama de sequencia uml 07 relacionado a filtragem de parceiros

See merge request graduacao/2026-1b/t28/g02!83"
"2","48","20260612","2026-06-12T10:21:44.000-03:00","20260612","2026-06-12T10:21:44.000-03:00","0","9","10","19","G02","16fa0918","docs(wad): atualiza descricao dos controllers na arquitetura em camadas #355","docs(wad): atualiza descricao dos controllers na arquitetura em camadas #355
"
"2","44","20260519","2026-05-19T19:11:32.000-03:00","20260519","2026-05-19T19:11:32.000-03:00","1","2293","2327","4620","G02","17065363","Merge branch 'main' into docs/atualiza-readme","Merge branch 'main' into docs/atualiza-readme
"
"2","44","20260428","2026-04-28T14:30:42.000-03:00","20260428","2026-04-28T14:30:42.000-03:00","0","30","22","52","G02","17441e79","docs(#41): atualiza arquivos readme e wad com a nova imagem de proposta de valor","docs(#41): atualiza arquivos readme e wad com a nova imagem de proposta de valor
"
"2","41","20260528","2026-05-28T23:10:54.000-03:00","20260528","2026-05-28T23:10:54.000-03:00","0","99","0","99","G02","174a2ba6","docs(wad): inserir fotos das telas 1 a 10  na seção 3.5 (#264)","docs(wad): inserir fotos das telas 1 a 10  na seção 3.5 (#264)
"
"2","48","20260515","2026-05-15T18:49:20.000-03:00","20260515","2026-05-15T18:49:20.000-03:00","0","14","1","15","G02","17c09722","docs(#101): altera descricao do modelo fisico","docs(#101): altera descricao do modelo fisico
"
"2","48","20260529","2026-05-29T23:20:31.000+00:00","20260529","2026-05-29T23:20:31.000+00:00","1","4","4","8","G02","17c59e07","Merge branch 'docs/ajustar-tamanho-imagens-secao-3-5' into 'main'","Merge branch 'docs/ajustar-tamanho-imagens-secao-3-5' into 'main'

docs(wad): ajustar tamanho das imagens das telas 06 e 07 (#272)

Closes #272

See merge request graduacao/2026-1b/t28/g02!103"
"2","43","20260527","2026-05-27T17:25:43.000+00:00","20260527","2026-05-27T17:25:43.000+00:00","1","394","3","397","G02","17c8f764","Merge branch 'feat/diagrama-05' into 'main'","Merge branch 'feat/diagrama-05' into 'main'

feat(#243): diagrama de sequencia uml 05 relacionado a filtragem de parceiros

See merge request graduacao/2026-1b/t28/g02!85"
"2","48","20260430","2026-04-30T14:41:55.000+00:00","20260430","2026-04-30T14:41:55.000+00:00","1","20","5","25","G02","17fc4868","Merge branch 'docs/regras-de-negocio' into 'main'","Merge branch 'docs/regras-de-negocio' into 'main'

Docs/regras de negocio

See merge request graduacao/2026-1b/t28/g02!14"
"2","44","20260515","2026-05-15T19:14:23.000+00:00","20260515","2026-05-15T19:14:23.000+00:00","1","194","28","222","G02","1847c1d2","Merge branch 'docs/adiciona-diagrama-sequencia-uml' into 'main'","Merge branch 'docs/adiciona-diagrama-sequencia-uml' into 'main'

Docs/adiciona diagrama sequencia uml

See merge request graduacao/2026-1b/t28/g02!55"
"2","48","20260513","2026-05-13T15:47:11.000-03:00","20260513","2026-05-13T15:47:11.000-03:00","0","1","1","2","G02","187dc64b","docs(#162): atualiza imagem do modelo relacional","docs(#162): atualiza imagem do modelo relacional
"
"2","85","20260428","2026-04-28T15:49:34.000-03:00","20260428","2026-04-28T15:49:34.000-03:00","0","0","2","2","G02","18896be7","docs: remove trecho em itálico debaixo do WAD","docs: remove trecho em itálico debaixo do WAD
"
"2","48","20260427","2026-04-27T14:29:47.000-03:00","20260427","2026-04-27T14:55:30.000-03:00","0","1","2","3","G02","18d92ffa","docs(#3): adiciona rivalidade entre concorrentes","docs(#3): adiciona rivalidade entre concorrentes
"
"2","44","20260529","2026-05-29T19:21:10.000-03:00","20260529","2026-05-29T19:21:10.000-03:00","0","26","30","56","G02","1923ab20","docs: limpeza de templates no wad e atualizacao do readme conforme checklist","docs: limpeza de templates no wad e atualizacao do readme conforme checklist
"
"2","45","20260612","2026-06-12T23:03:55.000-03:00","20260612","2026-06-12T23:03:55.000-03:00","0","6","1","7","G02","196908a0","docs(#363): adiciona relacionamentos faltantes na tabela 3.6.2.1","docs(#363): adiciona relacionamentos faltantes na tabela 3.6.2.1
"
"2","44","20260611","2026-06-11T10:22:20.000-03:00","20260611","2026-06-11T10:22:20.000-03:00","1","7","10","17","G02","19b5c8ad","Merge main into feat/telas-8-9","Merge main into feat/telas-8-9
"
"2","43","20260622","2026-06-22T16:24:31.000-03:00","20260622","2026-06-22T16:24:31.000-03:00","0","20","0","20","G02","19bf1e4f","test(#417): cobre POST /auth/recuperar-senha (200 com e-mail, 400 sem e-mail)","test(#417): cobre POST /auth/recuperar-senha (200 com e-mail, 400 sem e-mail)

Adiciona testes de integracao do endpoint de recuperacao de senha:
retorno 200 com mensagem generica quando o e-mail e informado e 400
quando o corpo nao traz e-mail.
"
"2","48","20260529","2026-05-29T20:37:51.000+00:00","20260529","2026-05-29T20:37:51.000+00:00","1","50","2","52","G02","19fc0e85","Merge branch 'docs/seção-3.2.7' into 'main'","Merge branch 'docs/seção-3.2.7' into 'main'

docs(#258): implementa a seção 3.2.7

See merge request graduacao/2026-1b/t28/g02!93"
"2","44","20260615","2026-06-15T23:07:00.000-03:00","20260615","2026-06-15T23:09:20.000-03:00","0","2","0","2","G02","1ad9c86a","docs: ajusta readme com infos da sprint 5 (Issue #394)","docs: ajusta readme com infos da sprint 5 (Issue #394)
"
"2","42","20260625","2026-06-25T14:05:56.000-03:00","20260625","2026-06-25T14:05:56.000-03:00","0","5","4","9","G02","1af83917","refactor(css): aplica novas cores do figma no css (#458)","refactor(css): aplica novas cores do figma no css (#458)
"
"2","44","20260625","2026-06-25T21:43:09.000-03:00","20260625","2026-06-25T22:05:23.000-03:00","0","36","34","70","G02","1afdbadb","chore(#487): reestrutura a raiz e adequa readme aos criterios do pmo","chore(#487): reestrutura a raiz e adequa readme aos criterios do pmo
"
"2","41","20260625","2026-06-25T20:21:32.000-03:00","20260625","2026-06-25T20:21:32.000-03:00","0","5","6","11","G02","1afee853","docs(readme): remover marcadores de sprint (#473)","docs(readme): remover marcadores de sprint (#473)
"
"2","42","20260608","2026-06-08T15:26:34.000-03:00","20260608","2026-06-08T15:26:34.000-03:00","0","6","5","11","G02","1b0ddecb","docs(#286): adiciona secao 6.6.1 e 6.6.2 no wad","docs(#286): adiciona secao 6.6.1 e 6.6.2 no wad
"
"2","44","20260622","2026-06-22T16:12:18.000-03:00","20260622","2026-06-22T16:12:18.000-03:00","0","84","3","87","G02","1b56baff","test: eleva a cobertura de branch para 100% nos services (Issue #420)","test: eleva a cobertura de branch para 100% nos services (Issue #420)
"
"2","41","20260612","2026-06-12T22:54:45.000-03:00","20260612","2026-06-12T22:54:45.000-03:00","0","5","5","10","G02","1b5944d6","docs(wad): atualização da descrição do diagrama 04(#373)","docs(wad): atualização da descrição do diagrama 04(#373)
"
"2","42","20260513","2026-05-13T09:06:35.000-03:00","20260513","2026-05-13T09:06:35.000-03:00","0","424","713","1137","G02","1b5e6837","docs(#145):corrige use cases","docs(#145):corrige use cases
"
"2","48","20260505","2026-05-05T15:25:18.000-03:00","20260505","2026-05-05T15:33:44.000-03:00","0","2","2","4","G02","1b6295ca","docs(#104): remove o termo dashboard da US01","docs(#104): remove o termo dashboard da US01
"
"2","44","20260615","2026-06-15T19:08:07.000-03:00","20260615","2026-06-15T19:08:07.000-03:00","0","202","203","405","G02","1b920c2e","refactor: uniformiza consumo de dados na view de diretorio (#382)","refactor: uniformiza consumo de dados na view de diretorio (#382)
"
"2","44","20260615","2026-06-15T23:06:59.000-03:00","20260615","2026-06-15T23:09:20.000-03:00","0","2","1","3","G02","1c090ad1","docs: atualiza link publico do gitlab pages no wad (Issue #392)","docs: atualiza link publico do gitlab pages no wad (Issue #392)
"
"2","43","20260625","2026-06-25T15:03:30.000-03:00","20260625","2026-06-25T15:03:30.000-03:00","0","1","1","2","G02","1c3e2edf","fix(#456): corrige fundo verde do item ativo/hover da sidebar","fix(#456): corrige fundo verde do item ativo/hover da sidebar

--color-primary-bg passa de rgba(173,202,80,.1) (verde #adca50) para
rgba(63,91,96,.1) (Azul Atvos), alinhando o realce da sidebar a cor de
acao primaria.

"
"2","44","20260615","2026-06-15T19:33:36.000-03:00","20260615","2026-06-15T19:33:36.000-03:00","0","55","27","82","G02","1c5d24f6","fix(auth): adiciona Bearer Token nas reqs do EJS e ajusta CORS","fix(auth): adiciona Bearer Token nas reqs do EJS e ajusta CORS

- Armazena o JWT no localStorage no momento do login (login.ejs)
- Injeta header Authorization automaticamente nas requisições (api.js)
- Remove token do localStorage ao realizar o logout
- Corrige bloqueio de CORS passando callback com 'false' ao invés de lançar erro (app.ts)
- Remove fallback default para JWT_SECRET dos testes

Refs: #1, #2, #4
"
"2","45","20260624","2026-06-24T19:03:13.000-03:00","20260624","2026-06-24T19:03:13.000-03:00","0","414","414","828","G02","1c72f807","fix(#447): deixa area potencial somente leitura","fix(#447): deixa area potencial somente leitura
"
"2","42","20260610","2026-06-10T13:30:46.000+00:00","20260610","2026-06-10T13:30:46.000+00:00","1","7","2","9","G02","1cbac57c","Merge branch 'docs/secao-6.1' into 'main'","Merge branch 'docs/secao-6.1' into 'main'

docs(#287): adiciona a seção 6.1 - resumo executivo

See merge request graduacao/2026-1b/t28/g02!112"
"2","44","20260521","2026-05-21T11:53:06.000-03:00","20260521","2026-05-21T11:53:06.000-03:00","0","265","9","274","G02","1ce41c5e","feat(#210): implementa fluxo de aprovacao de alteracoes e passa nos testes","feat(#210): implementa fluxo de aprovacao de alteracoes e passa nos testes
"
"2","43","20260525","2026-05-25T19:51:13.000+00:00","20260525","2026-05-25T19:51:13.000+00:00","1","495","153","648","G02","1cea2b6e","Merge branch 'feat/implementar-patch-permissoes-usuario' into 'main'","Merge branch 'feat/implementar-patch-permissoes-usuario' into 'main'

Feat/implementar patch permissoes usuario

See merge request graduacao/2026-1b/t28/g02!74"
"2","45","20260623","2026-06-23T15:01:26.000-03:00","20260623","2026-06-23T15:01:26.000-03:00","0","3","0","3","G02","1d3061c5","feat: adiciona colunas empresa, data_nascimento, endereco em parceiro (#433)","feat: adiciona colunas empresa, data_nascimento, endereco em parceiro (#433)
"
"2","44","20260609","2026-06-09T13:45:28.000-03:00","20260609","2026-06-09T13:45:28.000-03:00","0","16","15","31","G02","1d45e519","fix: substitui dark mode generico pelos tokens e tipografias oficiais do Figma MCP","fix: substitui dark mode generico pelos tokens e tipografias oficiais do Figma MCP
"
"2","85","20260417","2026-04-17T17:34:00.000-03:00","20260417","2026-04-17T17:34:00.000-03:00","0","6","46","52","G02","1d571b9a","docs(wad): reverte seção 5 para estrutura original com foco em Jest","docs(wad): reverte seção 5 para estrutura original com foco em Jest

Retorna à estrutura original de duas subseções (5.1 integração automatizada
e 5.2 usabilidade), mantendo apenas white-box/black-box com Jest e removendo
heurísticas Nielsen e acessibilidade — escopo do time de UX.

Co-Authored-By: Claude Opus 4.7 (1M context) <[email]>
"
"2","41","20260427","2026-04-27T09:25:32.000-03:00","20260427","2026-04-27T09:25:32.000-03:00","0","0","0","0","G02","1e7c5342","docs(#30):atualizar o template da Matriz de Risco na pasta wad_assets","docs(#30):atualizar o template da Matriz de Risco na pasta wad_assets
"
"2","43","20260624","2026-06-24T15:09:12.000-03:00","20260624","2026-06-24T15:09:12.000-03:00","1","552","98","650","G02","1e7deab5","docs(#443): Resolve o conflito da branch","docs(#443): Resolve o conflito da branch
"
"2","45","20260521","2026-05-21T20:36:39.000-03:00","20260521","2026-05-21T20:36:39.000-03:00","0","7","0","7","G02","1eecb58e","docs(#219): adiciona logica proposicional de desativacao de usuario","docs(#219): adiciona logica proposicional de desativacao de usuario
"
"2","47","20260611","2026-06-11T16:11:34.000-03:00","20260611","2026-06-11T16:11:34.000-03:00","0","121","0","121","G02","1f03228c","docs(#344): adiciona evolucao dos RNFs nas sprints 4 e 5, secao 3.1.3.3","docs(#344): adiciona evolucao dos RNFs nas sprints 4 e 5, secao 3.1.3.3
"
