"sk_grupo","sk_autor","sk_fechado_por","sk_sprint","sk_data_criacao","criado_em","sk_data_atualizacao","atualizado_em","sk_data_fechamento","fechado_em","sk_data_prazo","prazo_em","cartao_numero","titulo","descricao","situacao","peso","comentarios","tempo_estimado_s","tempo_gasto_s","responsaveis_ids","rotulos","grupo"
"3","71","68","12","20260504","2026-05-04T17:11:44.411Z","20260505","2026-05-05T17:34:10.588Z","20260505","2026-05-05T17:34:10.478Z","-1","","65","|WAD| Definir cenário e mapear chamadas do fluxo","Escolher uma User Story ou funcionalidade principal para [externo] representada no diagrama (ex: requisição de dados, criação de um registro). Mapear em tópicos quais serão os métodos chamados em cada camada (Controller -\> Service -\> Repository -\> Banco) para garantir que o fluxo faça sentido antes de começar a desenhar. 

_Critério de aceite p/ revisão:_ Cenário escolhido e rascunho em texto/tópicos das chamadas síncronas e assíncronas documentado.","closed","","1","0","0","G03-A15","ART.5;DOCUMENTATION;size_PP","G03"
"3","71","75","12","20260504","2026-05-04T17:12:45.567Z","20260506","2026-05-06T17:16:21.990Z","20260506","2026-05-06T17:16:21.877Z","-1","","66","|WAD| Desenhar Diagrama de Sequência UML (Seção 3.2.4)","Construir o diagrama de fato com base no fluxo mapeado. É obrigatório incluir os 4 atores/lifelines (Controller, Service, Repository e Banco). Garantir a notação correta da UML: setas com ponta preenchida para mensagens síncronas, ponta aberta para assíncronas, e as linhas tracejadas obrigatórias para os retornos entre cada camada. 

_Critério de aceite p/ revisão:_ Diagrama finalizado com as 4 camadas, notação visual correta para requisições (síncronas/assíncronas) e retornos tracejados em todas as interações.","closed","","0","0","0","G03-A15","ART.5;DOCUMENTATION;size_M","G03"
"3","71","75","12","20260504","2026-05-04T17:13:56.718Z","20260506","2026-05-06T17:16:18.516Z","20260506","2026-05-06T17:16:18.388Z","-1","","67","|WAD| Preencher Seção 3.2.4 com diagrama e explicação","Exportar a imagem do diagrama com boa resolução (ou gerar link público da ferramenta) e inseri-lo no documento. Escrever um parágrafo objetivo guiando o leitor sobre o que está acontecendo no fluxo desenhado. 

_Critério de aceite p/ revisão:_ Seção 3.2.4 atualizada com a imagem legível do diagrama e texto explicativo coerente com o fluxo técnico.","closed","","0","0","0","G03-A15","ART.5;DOCUMENTATION;size_P","G03"
"3","68","-1","12","20260504","2026-05-04T17:36:43.752Z","20260804","2026-08-04T17:06:54.243Z","-1","","-1","","68","|WAD| Criar Wireframe das User Stories priorizadas","Elaborar as telas focando na representação clara da solução e na sequência de interação/navegação das histórias priorizadas. Utilizar um sistema de Grid para garantir a organização dos elementos visuais. _Atenção à rubrica:_ Manter a fidelidade baixa/média. Evitar excesso de detalhamento (cores, tipografias complexas ou imagens finais) para que a interface continue sendo um artefato rápido de testar.

 _Critérios de aceite p/ revisão:_ Fluxo de navegação estruturado, sistema de Grid aplicado nas telas e design sem excessos visuais (mantendo a característica de wireframe).","opened","","0","0","0","","ART.4;DESIGN;DOCUMENTATION;size_M","G03"
"3","68","68","12","20260504","2026-05-04T17:37:04.764Z","20260514","2026-05-14T21:11:36.890Z","20260514","2026-05-14T21:11:36.759Z","-1","","69","|WAD| Redigir explicação do fluxo de navegação (Seção 3.3)","Escrever o texto explicando como o usuário navega pelo wireframe para cumprir as User Stories priorizadas. O texto deve [externo] coerente com o objetivo proposto na entrega e conectar as telas criadas ao valor esperado. 

_Critérios de aceite p/ revisão:_ Texto claro, direto e que explique o passo a passo da interação do usuário com a interface desenhada.","closed","","0","0","0","G03-A15","ART.4;DOCUMENTATION;size_P","G03"
"3","68","68","12","20260504","2026-05-04T17:37:26.914Z","20260514","2026-05-14T21:11:34.651Z","20260514","2026-05-14T21:11:34.520Z","-1","","70","|WAD| Preencher Seção 3.3 com imagens e link público","Exportar as imagens do wireframe finalizado, gerar o link público de visualização e inserir tudo no documento junto com o texto explicativo estruturado na tarefa anterior. 

_Critérios de aceite p/ revisão:_ Seção 3.3 completa, com imagens legíveis, link público acessível (sem restrição de permissão) e formatação geral revisada.","closed","","0","0","0","G03-A15","ART.4;DOCUMENTATION;size_PP","G03"
"3","74","71","12","20260504","2026-05-04T17:54:58.753Z","20260512","2026-05-12T01:39:28.240Z","20260512","2026-05-12T01:39:28.092Z","-1","","71","|WAD| Estruturar tabelas e tipos de dados (DDL Base)","Definir a estrutura inicial das entidades. Listar os nomes das tabelas (Usuários, Parceiros, Convites), os nomes das colunas e os respectivos **Tipos de Dados** (ex: `[externo]`, `VARCHAR`).","closed","","1","0","0","G03-A14","ART.5;DOCUMENTATION;size_M","G03"
"3","74","71","12","20260504","2026-05-04T17:57:27.721Z","20260511","2026-05-11T17:19:56.143Z","20260511","2026-05-11T17:19:56.018Z","-1","","72","|WAD| Mapear relacionamentos e integridade (FKs)","Estabelecer as conexões lógicas entre as tabelas. Implementar as **Foreign Keys (FK)** e definir a obrigatoriedade de preenchimento de campos essenciais com a restrição **NOT NULL**.

Trabalho feito usando dbdiagram.io","closed","","1","0","0","G03-A14","ART.5;DOCUMENTATION;size_M","G03"
"3","68","-1","12","20260504","2026-05-04T18:02:11.539Z","20260504","2026-05-04T18:23:37.697Z","-1","","-1","","73","|WAD| Mapear Entidades e Atributos do Domínio","Identificar todas as classes necessárias para o sistema (Parceiro, Fornecedor, Endereço, Contatos, etc.) e listar seus atributos principais. Esta etapa garante que nenhum dado essencial para as User Stories seja esquecido antes de desenhar o diagrama.","opened","","0","0","0","G03-A12","ART.5;DOCUMENTATION;size_M","G03"
"3","74","-1","12","20260504","2026-05-04T18:02:40.459Z","20260504","2026-05-04T22:33:38.826Z","-1","","-1","","74","|BDS| Implementar regras de validação (Constraints)","Traduzir as Regras de Negócio para o banco de dados. Aplicar restrições de **UNIQUE** (unicidade de e-mail/CNPJ) e **CHECK** (validações lógicas, como Área \> 0).","opened","","1","0","0","G03-A18","ART.5;size_M","G03"
"3","74","-1","12","20260504","2026-05-04T18:04:54.451Z","20260504","2026-05-04T22:33:56.278Z","-1","","-1","","75","|BDS| Otimizar e organizar o script final (Migration)","Consolidar os blocos em um script único (`migration.sql`). Criar **INDEXES** para performance e ordenar a criação das tabelas conforme a dependência (mães antes de filhas).","opened","","1","0","0","G03-A18","ART.5;size_M","G03"
"3","74","-1","12","20260504","2026-05-04T18:18:08.863Z","20260505","2026-05-05T17:27:26.070Z","-1","","-1","","76","|WAD| Consolidar modelo físico e documentar","Transferir o conteúdo técnico finalizado para a Seção 3.6.3 do WAD. Isso inclui copiar a descrição teórica do Google Docs e o código SQL final (migration.sql) que está no repositório.

1\. Formatar o código SQL no WAD usando fonte monoespaçada (ex: Consolas ou Courier New).

 2\. Garantir que as tabelas citadas no texto coincidam com o que está no script.

 3\. Verificar se as restrições (Primary Keys, Foreign Keys e Constraints) estão explicadas brevemente para o leitor.","opened","","1","0","0","G03-A13","ART.5;size_P","G03"
"3","68","-1","12","20260504","2026-05-04T18:25:13.332Z","20260504","2026-05-04T18:26:58.784Z","-1","","-1","","77","|WAD| Definir Relacionamentos e Multiplicidades (UML)","Estabelecer como as classes se conectam. Definir onde se aplica **Agregação** (ex: Lista de Contatos em um Fornecedor), **Composição** (partes que não existem sem o todo) e **Herança** (ex: Pessoa -\> Parceiro/Fornecedor), além de indicar as multiplicidades (1..1, 0..\*, etc.).","opened","","0","0","0","G03-A12","ART.5;DOCUMENTATION;size_P","G03"
"3","68","74","12","20260504","2026-05-04T18:27:19.568Z","20260515","2026-05-15T22:52:54.836Z","20260515","2026-05-15T22:52:54.511Z","-1","","78","|WAD| Redigir Documentação da Seção 3.2.3","Inserir o diagrama finalizado no documento oficial e escrever uma breve descrição técnica explicando as principais decisões de modelagem e como as heranças/associações atendem ao escopo do G01-A26.","closed","","0","0","0","G03-A12","ART.5;DOCUMENTATION;size_PP","G03"
"3","68","71","12","20260504","2026-05-04T18:28:26.872Z","20260506","2026-05-06T12:53:00.737Z","20260506","2026-05-06T12:53:00.593Z","-1","","79","|WAD| Modelar Diagrama de Classes de Domínio","Criar visualmente o diagrama utilizando a notação UML oficial. Garantir que a representação gráfica de cada tipo de associação (setas vazias para herança, losangos para agregação/composição) esteja correta conforme os requisitos da seção 3.2.3.","closed","","2","0","0","G03-A12","ART.5;DOCUMENTATION;size_M","G03"
"3","68","-1","12","20260504","2026-05-04T18:29:25.056Z","20260504","2026-05-04T18:29:25.056Z","-1","","-1","","80","|WAD| Validar Consistência entre Diagrama de Classes e DER","Realizar uma revisão cruzada com o colega responsável pela seção 3.6.2 (DER). É fundamental que os nomes das classes/tabelas e os relacionamentos mapeados no domínio reflitam exatamente o que será implementado no banco de dados.","opened","","0","0","0","G03-A12","ART.5;DOCUMENTATION;size_P","G03"
"3","68","71","12","20260505","2026-05-05T17:09:50.929Z","20260506","2026-05-06T12:53:02.275Z","20260506","2026-05-06T12:53:02.152Z","-1","","81","|G01-A26| Elaborar Classes e atributos","pensar em todas as classes models do G01-A26 e seus atributos, e validar com o professor [externo]","closed","","2","0","0","G03-A12","ART.5;DOCUMENTATION;size_P","G03"
"3","72","71","12","20260505","2026-05-05T17:27:24.201Z","20260506","2026-05-06T13:10:06.493Z","20260506","2026-05-06T12:22:57.552Z","-1","","82","|G01-A26| entender estrutura da modelagem entidade relacionamento","","closed","","0","0","0","G03-A16","ART.5;DOCUMENTATION;size_P","G03"
"3","74","74","12","20260505","2026-05-05T17:31:52.340Z","20260512","2026-05-12T12:04:54.600Z","20260512","2026-05-12T12:04:54.421Z","-1","","83","|G01-A26| Estudo prévio: estrutura de tabelas e chaves primárias","* Realizar um estudo introdutório sobre a **estrutura do modelo relacional**, com base nos conceitos de Edgar F. Codd, com foco exclusivo na etapa de preparação para a modelagem.

O objetivo não é construir o modelo final, mas compreender como ele será estruturado.","closed","","0","0","0","G03-A18","ART.5;size_M","G03"
"3","74","74","12","20260505","2026-05-05T17:34:51.208Z","20260512","2026-05-12T18:55:25.013Z","20260512","2026-05-12T18:55:25.008Z","-1","","84","|G01-A26| Estudo prévio: estrutura de relacionamentos (FK e tabelas associativas)","Realizar um estudo direcionado sobre como **relacionamentos são representados estruturalmente no modelo relacional**, com foco em preparação para a construção do modelo.","closed","","0","0","0","G03-A18","ART.5;size_M","G03"
"3","69","69","12","20260505","2026-05-05T17:35:28.072Z","20260514","2026-05-14T12:17:57.034Z","20260514","2026-05-14T12:17:57.030Z","-1","","85","|G01-A26| Estudo prévio: estrutura de tabelas e chaves primárias","* Realizar um estudo introdutório sobre a **estrutura do modelo relacional**, com base nos conceitos de Edgar F. Codd, com foco exclusivo na etapa de preparação para a modelagem.

O objetivo não é construir o modelo final, mas compreender como ele será estruturado.","closed","","0","0","0","G03-A13","ART.5;size_M","G03"
"3","69","69","12","20260505","2026-05-05T17:37:02.620Z","20260514","2026-05-14T12:17:54.998Z","20260514","2026-05-14T12:17:54.990Z","-1","","86","|G01-A26| Estudo prévio: estrutura de relacionamentos (FK e tabelas associativas)","Realizar um estudo direcionado sobre como **relacionamentos são representados estruturalmente no modelo relacional**, com foco em preparação para a construção do modelo.","closed","","0","0","0","G03-A13","ART.5;size_M","G03"
"3","72","71","12","20260506","2026-05-06T17:16:46.322Z","20260511","2026-05-11T14:51:10.963Z","20260511","2026-05-11T14:51:10.957Z","-1","","87","|G01-A26| Montando esboço da estrutura da modelagem entidade relacionamento","Fazendo um esboço do funcionamento do sistema da modelagem para aprimorar na versão final","closed","","0","0","0","G03-A16","ART.5;DESIGN;size_P","G03"
"3","68","71","12","20260506","2026-05-06T17:16:49.235Z","20260514","2026-05-14T00:45:55.924Z","20260514","2026-05-14T00:45:55.804Z","-1","","88","|G01-A26| Corrigir Diagrama de classes","COrrigir e ajustar diagrama de classes com base no feedback passado.","closed","","1","0","0","G03-A12","ART.5;DOCUMENTATION;size_P","G03"
"3","72","-1","12","20260506","2026-05-06T17:24:40.430Z","20260506","2026-05-06T17:28:51.293Z","-1","","-1","","89","|G01-A26| Fazendo esboço da modelagem entidade relacionamento","Montando esboço da modelagem para aprimoramento da versão final","opened","","0","0","0","G03-A16","ART.5;DESIGN;size_P","G03"
"3","75","71","12","20260506","2026-05-06T18:10:51.082Z","20260512","2026-05-12T01:44:02.296Z","20260512","2026-05-12T01:44:02.183Z","-1","","90","|WAD| Corrigir imagens das personas","","closed","","0","0","0","G03-A19","ART.2;DOCUMENTATION;size_PP","G03"
"3","69","71","12","20260506","2026-05-06T18:11:27.729Z","20260514","2026-05-14T01:02:46.837Z","20260514","2026-05-14T01:02:46.723Z","-1","","91","| WAD | Adicionar textos de introdução e explicação das personas","Adicionar textos de introdução sobre oque é personas resumidamente e adicionar texto explicativo sobre as imagens de personas","closed","","0","0","0","G03-A13","ART.2;DOCUMENTATION;size_PP","G03"
"3","71","68","12","20260506","2026-05-06T18:25:02.741Z","20260511","2026-05-11T13:06:11.666Z","20260511","2026-05-11T13:06:11.501Z","-1","","92","|DESIGN| Montar fluxo de telas","Montar fluxo de telas com as user stories priorizadas","closed","","0","0","0","G03-A15","ART.4;DESIGN;size_M","G03"
"3","74","68","12","20260506","2026-05-06T18:52:45.609Z","20260515","2026-05-15T23:40:46.135Z","20260515","2026-05-15T23:40:46.007Z","-1","","93","|WAD| Identificar entidades para o DER","* Analisar o modelo relacional existente e identificar quais tabelas representam **entidades reais do domínio** e quais são apenas **tabelas associativas (técnicas)**.

Durante a análise:

* marcar tabelas principais (ex: usuario, parceiro, contrato, fazenda…)
* identificar tabelas de relacionamento (ex: contrato_parceiro, usuario_unidade…)
* listar atributos relevantes de cada entidade","closed","","0","0","0","G03-A18","ART.5;DOCUMENTATION;size_M","G03"
"3","74","68","12","20260506","2026-05-06T18:54:21.673Z","20260515","2026-05-15T23:40:44.065Z","20260515","2026-05-15T23:40:43.935Z","-1","","94","|WAD| Reconstruir relacionamentos conceituais (DER)","* A partir das FKs do modelo relacional, reconstruir os **relacionamentos conceituais** entre entidades.

Durante a tarefa:

* para cada FK, identificar qual entidade se relaciona com qual
* converter FKs em relacionamentos (removendo pensamento de “coluna”)
* transformar tabelas associativas em relacionamentos N:N","closed","","0","0","0","G03-A18","ART.5;DOCUMENTATION;size_P","G03"
"3","74","68","12","20260506","2026-05-06T18:55:50.810Z","20260515","2026-05-15T23:40:45.026Z","20260515","2026-05-15T23:40:44.904Z","-1","","95","|WAD| Definir cardinalidade e regras dos relacionamentos (DER)","* Definir a cardinalidade correta de cada relacionamento identificado:
* 1:1
* 1:N
* N:N

Basear decisão em:

* lógica do sistema
* análise do modelo relacional
* regras de negócio implícitas

Também definir:

* relacionamentos obrigatórios vs opcionais","closed","","0","0","0","G03-A18","ART.5;DOCUMENTATION;size_P","G03"
"3","74","68","12","20260507","2026-05-07T02:25:42.993Z","20260515","2026-05-15T23:40:46.997Z","20260515","2026-05-15T23:40:46.878Z","-1","","96","|WAD| Construção do DER visual","* Construir o diagrama DER em ferramenta visual (Draw.io, Lucidchart, etc.) utilizando:
* entidades (retângulos)
* relacionamentos (losangos)
* cardinalidades (1, N)
* atributos principais

Regras:

* não incluir FK explícita
* nomear relacionamentos (ex: “possui”, “realiza”)
* manter clareza visual","closed","","0","0","0","G03-A18","ART.5;DOCUMENTATION;size_M","G03"
"3","69","-1","12","20260507","2026-05-07T14:14:47.130Z","20260804","2026-08-04T17:07:05.157Z","-1","","-1","","97","|DESIGN| Criar tela de HOME - Desktop","Criação de tela de HOME no figma","opened","","0","0","0","","ART.4;DESIGN;size_P","G03"
"3","69","71","12","20260507","2026-05-07T14:16:50.554Z","20260512","2026-05-12T01:54:31.635Z","20260512","2026-05-12T01:54:31.491Z","-1","","98","|DESIGN| Criar tela de LOGIN - Desktop","Criação da tela de LOGIN pelo figma","closed","","0","0","0","G03-A13","ART.4;DESIGN;size_P","G03"
