grupo,mr_numero,titulo,descricao,situacao,criado_em,atualizado_em,merged_em,fechado_em,branch_origem,branch_destino,autor_id,merged_por_id,revisores_ids,responsaveis_ids,e_rascunho,comentarios,sprint,rotulos
G02,196,docs(#470): corrige finalidade endpoint perfil e adiciona RF019 na RTM,"**Contexto e objetivo** Realizar alterações na Web API do G01-A26, garantindo que as modificações estejam corretas e coerentes com o estado atual do sistema. O objetivo é manter a Web API funcional e alinhada com as definições técnicas vigentes.

**Atividades**

* Revisar a Web API atual e identificar os pontos que precisam [externo] alterados;
* Realizar as modificações necessárias nos endpoints, contratos ou comportamentos da API;
* Verificar se há outros elementos do sistema impactados pelas alterações (ex: integrações, documentações, dependências);
* Validar o funcionamento da Web API após as modificações realizadas.

**Definition of Ready (DoR)**

* Web API atual acessível para edição;
* Alterações necessárias identificadas e documentadas;
* Ambiente de desenvolvimento configurado e disponível para testes.

**Definition of Done (DoD)**

* Web API alterada e alinhada com as definições técnicas do sistema;
* Demais elementos impactados revisados e corrigidos;
* Funcionamento da Web API validado pela equipe;
* Web API pronta para uso nas integrações.",merged,2026-06-25T18:27:17.551Z,2026-06-25T18:34:58.438Z,2026-06-25T18:34:57.088Z,,docs/atualiza-webapi,main,G02-A18,G02-A15,G02-A15,G02-A18,0,1,Sprint 05,
G02,197,docs(#467): Substitui diagramas UML exportados em PNG por código Mermaid nativo no WAD,"**O que mudou?** O arquivo `documents/wad.md` foi inteiramente refatorado. Substituímos imagens estáticas (`.png`) geradas no Lucidchart/draw.io por diagramas nativos do [externo]/GitLab em formato **Mermaid**. As alterações cobrem todos os Diagramas de Casos de Uso (10 diagramas), de Sequência (10 diagramas), Arquitetura de Classes, ER Conceitual e ER Lógico.

**Por que mudou?** Para facilitar a legibilidade, versionamento e futura manutenção dos diagramas e fluxos pelo time (além de melhor adequação técnica), mantendo todas as Regras de Negócio (ex: RN006, RN011) e requisições explícitas dentro do próprio markdown.

**Como testar?** Acesse a aba ""Changes"" ou o arquivo `wad.md` na branch e verifique se as seções do documento estão renderizando os fluxos de código Mermaid perfeitamente no seu navegador ou extensão do VSCode.",merged,2026-06-25T18:46:56.943Z,2026-06-25T20:12:05.279Z,2026-06-25T20:12:03.607Z,,docs/refatoracao-mermaid-wad,main,G02-A15,G02-A18,G02-A18,G02-A15,0,2,Sprint 05,DOCUMENTATION
G02,198,docs(#472): corrige referencia regiao para usina no texto do wireframe,"**Contexto e objetivo** Atualizar os textos descritivos das telas e corrigir as inconsistências identificadas no WAD, garantindo que a documentação reflita com precisão o estado atual do sistema. O objetivo é manter o WAD como fonte confiável de referência, coerente e sem divergências entre seus artefatos.

**Atividades**

* Revisar os textos descritivos das telas no WAD e identificar o que precisa [externo] atualizado ou corrigido;
* Reescrever ou ajustar as descrições para refletir o comportamento e o layout atuais das telas;
* Identificar e corrigir as inconsistências encontradas entre os diferentes artefatos e seções do WAD;
* Validar a coerência entre os textos atualizados e os demais elementos do documento.

**Definition of Ready (DoR)**

* WAD acessível para edição;
* Telas atuais disponíveis para consulta (ex: protótipo ou sistema);
* Inconsistências e trechos a serem atualizados identificados e sinalizados.

**Definition of Done (DoD)**

* Textos descritivos das telas atualizados e alinhados com o estado atual do sistema;
* Inconsistências do WAD identificadas e corrigidas;
* Coerência entre os artefatos do WAD validada pela equipe;
* WAD pronto para uso como referência de documentação.",merged,2026-06-25T18:51:37.507Z,2026-06-25T18:58:15.868Z,2026-06-25T18:58:15.422Z,,docs/atualiza-telas-e-inconsistencias,main,G02-A18,G02-A15,G02-A15,G02-A18,0,1,Sprint 05,
G02,199,docs(wad): alinhar modelos físico e relacional com as migrações atuais #471,"O que foi feito

Foi realizada a atualização dos modelos físico e relacional do banco de dados para refletir fielmente a estrutura atualmente definida pelas migrações do G01-A26, garantindo consistência entre a documentação e o esquema implementado.

Principais ajustes realizados:

* Revisão do modelo físico com base nas migrações mais recentes do sistema.
* Atualização do modelo relacional para refletir os relacionamentos atualmente implementados.
* Adequação de entidades, atributos e restrições conforme o esquema vigente do banco de dados.
* Correção de divergências identificadas entre a documentação e as migrações.
* Atualização de relacionamentos e dependências entre tabelas quando necessário.
* Padronização da documentação dos modelos para manter consistência com a estrutura atual do sistema.

Como testar

* Abrir os diagramas/modelos físico e relacional atualizados.
* Comparar as entidades, atributos e relacionamentos documentados com as migrações presentes no G01-A26.
* Validar que as tabelas e relacionamentos representados correspondem ao esquema gerado pelas migrações.
* Confirmar que não existem divergências entre a documentação do banco de dados e a implementação atual.
* Revisar os artefatos atualizados para garantir consistência visual e estrutural.

Issues relacionadas

* #471",merged,2026-06-25T19:11:24.967Z,2026-06-25T22:26:37.979Z,2026-06-25T22:26:37.362Z,,docs/atualiza-modelo-fisico,main,G02-A19,G02-A12,G02-A12,G02-A19,0,1,Sprint 05,ART. 16;DOCUMENTATION
G02,200,Fix/edita pontos no codigo,,merged,2026-06-25T19:40:31.668Z,2026-06-25T20:30:42.051Z,2026-06-25T20:30:41.717Z,,fix/edita-pontos-no-codigo,main,G02-A16,G02-A14,G02-A14,G02-A16,0,0,Sprint 05,BUG;CODE_REVIEW
G02,201,fix(#456): ajusta tipos do payload de vinculo para destravar suites de teste,"## test(#456): cobertura de endpoints sem testes + correção de tipos no vínculo

### Contexto

Comparando as rotas reais da WebAPI com a suíte de testes e a seção 5 do WAD, 3 endpoints estavam sem teste de integração e a suíte estava quebrada por um erro de tipos no fluxo de vínculo (3 suítes não compilavam).

### O que foi feito

- **fix:** ajuste de tipos no payload de vínculo (`vinculo.controller.ts` e o mesmo caso no merge do PATCH em `vinculo.service.ts`), destravando as 3 suítes que não compilavam (`vinculo.service`, `webapi`, `fluxo-cadastro-aprovacao`).
- **test (Helpers):** testes unitários do `utils.helper` em padrão AAA (`validateUserRole`, `isValidEmail`, `parseQueryString`, `handleServiceError`) — camada de Helpers exigida pela Aula 9 e que não tinha nenhum teste.
- **test (Integração):** cobertura HTTP via supertest dos endpoints até então sem cobertura, cada um nos cenários da Aula 9 (sucesso / validação / regra de negócio / recurso inexistente / sem token):
  - `POST /parceiros/:id/comentarios`
  - `PATCH /parceiros/:id/vinculos/:vinculoId`
  - `GET /unidades`

### Evidência de execução

Antes: 3 suítes quebradas, 120 testes passando. Depois:",merged,2026-06-25T20:09:43.572Z,2026-06-25T20:11:22.525Z,2026-06-25T20:11:21.845Z,,test/cobertura-endpoints-vinculo-comentario-unidade,main,G02-A14,G02-A16,G02-A16,G02-A14,0,0,Sprint 05,ART. 14
G02,202,docs(#476): preenche secao 4.3 versao final da aplicacao web sprint 5,"**Contexto e objetivo** Preencher a seção 4.3 do WAD com a documentação da versão final da aplicação web, desenvolvida na sprint 5. O objetivo é registrar de forma clara e ilustrada as refatorações, correções finais e a camada de autenticação/autorização entregue, garantindo que o documento reflita fielmente o estado final do sistema.

**Atividades**

* Descrever o que foi refinado ou adicionado na aplicação web desde a sprint 4;
* Documentar a implementação da camada de autenticação/autorização entregue na sprint 5;
* Registrar as pendências remanescentes identificadas ao final da sprint;
* Relatar as dificuldades técnicas enfrentadas durante o desenvolvimento;
* Ilustrar a seção com prints de tela da versão final da aplicação.

**Definition of Ready (DoR)**

* Versão final da aplicação web disponível para consulta e captura de prints;
* Lista de refatorações e correções realizadas na sprint 5 documentada;
* Pendências e dificuldades técnicas levantadas e registradas pela equipe.

**Definition of Done (DoD)**

* Seção 4.3 preenchida com descrição completa da versão final da aplicação web;
* Itens obrigatórios contemplados: refinamentos desde a sprint 4, pendências remanescentes e dificuldades técnicas;
* Prints de tela incluídos e devidamente referenciados no texto;
* Seção revisada e aprovada pela equipe como parte do WAD final.",merged,2026-06-25T21:01:39.675Z,2026-06-25T22:59:07.030Z,2026-06-25T22:59:06.520Z,,docs/preenche-secao-4.3,main,G02-A18,G02-A15,G02-A15,G02-A18,0,1,Sprint 05,
G02,203,docs(wad): atualizar arquitetura em camadas e diagrama de classes arquitetural #474 #477,"O que foi feito

Foi realizada a atualização da documentação arquitetural do sistema para refletir a estrutura atualmente implementada no código, garantindo consistência entre os diagramas e a arquitetura da aplicação.

Principais ajustes realizados:

* Revisão da arquitetura em camadas conforme a implementação atual do sistema.
* Atualização do diagrama de arquitetura em camadas para representar os componentes vigentes.
* Atualização do diagrama de classes arquitetural com os componentes atualmente existentes.
* Revisão dos relacionamentos e dependências entre Controllers, Services, Repositories, Models e demais componentes da aplicação.
* Correção de divergências identificadas entre a documentação arquitetural e o código-fonte.
* Atualização das seções **3.2.1** e **3.2.3.1** do WAD.
* Padronização dos diagramas para manter consistência com a arquitetura implementada.

Como testar

* Abrir o WAD atualizado.
* Revisar as seções **3.2.1** e **3.2.3.1**.
* Comparar o diagrama de arquitetura em camadas com a estrutura atual do G01-A26.
* Comparar o diagrama de classes arquitetural com os componentes implementados no código.
* Validar que Controllers, Services, Repositories, Models e seus relacionamentos estão representados corretamente.
* Confirmar que não existem divergências entre os diagramas e a implementação atual da aplicação.

Issues relacionadas

* #474 #477",closed,2026-06-25T21:40:40.891Z,2026-06-26T00:25:32.950Z,,2026-06-26T00:25:32.852Z,docs/atualiza-arquitetura-camadas,main,G02-A19,,G02-A18,G02-A19,0,1,Sprint 05,ART. 16;DOCUMENTATION
G02,204,Docs/adicionar imagens testes usabilidade wad (#478),"## O que foi feito

Foram adicionadas evidências visuais dos testes de usabilidade na seção **5.2 do WAD**, com o objetivo de complementar a documentação da análise de usabilidade realizada pelo grupo.

Principais ajustes realizados:

* Inserção da imagem `TestesUsabilidade.png` na seção 5.2 do WAD.
* Adição de legenda e fonte da figura no padrão utilizado no documento.
* Inclusão do link da planilha com os registros completos dos testes de usabilidade.
* Pequenos ajustes nos registros das tarefas 1, 2 e 3 da seção 5.2.
* Revisão da organização da seção para manter coerência entre texto, imagem e evidências dos testes.

## Como testar

1. Abrir o WAD atualizado.
2. Conferir se a imagem dos testes de usabilidade aparece corretamente na seção 5.2.
3. Verificar se a legenda e a fonte da figura estão formatadas no padrão do documento.
4. Acessar o link da planilha de testes e confirmar que ele direciona para o arquivo correto.
5. Revisar os ajustes feitos nas tarefas 1, 2 e 3 da seção 5.2.
6. Confirmar que a seção continua coerente e bem organizada após a inserção das evidências visuais.

#478",merged,2026-06-25T23:02:27.979Z,2026-06-25T23:07:03.061Z,2026-06-25T23:07:02.640Z,,docs/adicionar-imagens-testes-usabilidade-wad,main,G02-A12,G02-A19,G02-A19,G02-A12,0,1,Sprint 05,ART. 15
G02,205,Docs/remover marcadores sprint ajustar figuras wad (#473),"## O que foi feito

Foram realizados ajustes na documentação final do G01-A26, removendo marcadores de sprint do **WAD** e do **README**, além de revisar a numeração das figuras no WAD.

Principais ajustes realizados:

* Remoção de associações de sprint nos títulos do WAD.
* Remoção de marcadores de sprint no README.
* Revisão dos títulos para deixar a documentação com aparência mais final e institucional.
* Conferência da numeração das figuras no WAD.
* Ajustes pontuais para manter a sequência das imagens consistente ao longo do documento.

## Como testar

1. Abrir o WAD atualizado.
2. Verificar se os títulos não possuem mais marcadores ou associações de sprint.
3. Conferir se a numeração das figuras está em sequência correta.
4. Abrir o README atualizado.
5. Confirmar que os marcadores de sprint foram removidos.
6. Revisar se os documentos continuam coerentes e bem organizados após os ajustes.

#473",merged,2026-06-25T23:23:23.910Z,2026-06-26T00:32:21.437Z,2026-06-26T00:32:20.662Z,,docs/remover-marcadores-sprint-ajustar-figuras-wad,main,G02-A12,G02-A19,G02-A19,G02-A12,0,1,Sprint 05,DOCUMENTATION
G02,206,docs(wad): atualiza modelo fisico #483,"O que foi feito

Foi realizada a atualização do modelo físico do banco de dados documentado no WAD para refletir a estrutura atualmente implementada pelas migrações do G01-A26, garantindo consistência entre a documentação e o esquema do banco de dados.

Principais ajustes realizados:

* Revisão do modelo físico com base nas migrações atuais do sistema.
* Atualização das tabelas, colunas e tipos de dados conforme a implementação vigente.
* Revisão das chaves primárias, chaves estrangeiras e demais restrições do banco de dados.
* Atualização dos relacionamentos entre as tabelas para refletir o esquema atual.
* Correção de divergências identificadas entre o modelo físico documentado e as migrações.
* Atualização da seção **3.6.3** do WAD.
* Padronização do diagrama para manter consistência com a estrutura implementada no G01-A26.

Como testar

* Abrir o WAD atualizado.
* Revisar a seção **3.6.3**.
* Comparar o modelo físico documentado com as migrações atuais do G01-A26.
* Validar que tabelas, colunas, tipos de dados, chaves e restrições correspondem ao esquema implementado.
* Confirmar que os relacionamentos entre as tabelas estão representados corretamente.
* Verificar que não existem divergências entre o modelo físico, as migrações e a implementação atual do sistema.

Issues relacionadas

* #483",merged,2026-06-25T23:59:09.228Z,2026-06-26T00:01:36.016Z,2026-06-26T00:01:35.303Z,,docs/atualiza-documentacao,main,G02-A19,G02-A15,G02-A15,G02-A19,0,1,Sprint 05,ART. 16;DOCUMENTATION
